# variable = spikes
# first_index = 0
# last_index = 300
# first_id = 3300
# last_id = 3599
# n = 1500
# size = 300
# dt = 1.0
49.0	26.0
50.0	26.0
50.0	26.0
52.0	26.0
47.0	27.0
48.0	27.0
51.0	27.0
54.0	27.0
56.0	27.0
51.0	28.0
52.0	28.0
53.0	28.0
54.0	28.0
54.0	28.0
40.0	29.0
42.0	29.0
43.0	29.0
53.0	29.0
54.0	29.0
44.0	30.0
49.0	30.0
50.0	30.0
50.0	30.0
58.0	30.0
50.0	31.0
51.0	31.0
53.0	31.0
54.0	31.0
57.0	31.0
52.0	32.0
52.0	32.0
55.0	32.0
59.0	32.0
63.0	32.0
50.0	33.0
51.0	33.0
52.0	33.0
56.0	33.0
56.0	33.0
43.0	34.0
44.0	34.0
48.0	34.0
49.0	34.0
55.0	34.0
45.0	35.0
50.0	35.0
53.0	35.0
53.0	35.0
61.0	35.0
46.0	36.0
48.0	36.0
49.0	36.0
49.0	36.0
53.0	36.0
45.0	37.0
45.0	37.0
51.0	37.0
55.0	37.0
57.0	37.0
48.0	38.0
51.0	38.0
51.0	38.0
53.0	38.0
54.0	38.0
44.0	39.0
45.0	39.0
47.0	39.0
48.0	39.0
51.0	39.0
46.0	40.0
49.0	40.0
55.0	40.0
55.0	40.0
57.0	40.0
38.0	41.0
41.0	41.0
48.0	41.0
51.0	41.0
54.0	41.0
43.0	42.0
50.0	42.0
55.0	42.0
61.0	42.0
61.0	42.0
40.0	43.0
48.0	43.0
49.0	43.0
51.0	43.0
52.0	43.0
41.0	44.0
50.0	44.0
51.0	44.0
55.0	44.0
61.0	44.0
43.0	45.0
45.0	45.0
49.0	45.0
52.0	45.0
57.0	45.0
44.0	46.0
47.0	46.0
50.0	46.0
53.0	46.0
59.0	46.0
45.0	47.0
47.0	47.0
48.0	47.0
52.0	47.0
58.0	47.0
44.0	48.0
47.0	48.0
49.0	48.0
51.0	48.0
54.0	48.0
47.0	49.0
52.0	49.0
53.0	49.0
55.0	49.0
55.0	49.0
46.0	50.0
48.0	50.0
49.0	50.0
54.0	50.0
55.0	50.0
43.0	51.0
45.0	51.0
45.0	51.0
50.0	51.0
50.0	51.0
47.0	52.0
50.0	52.0
51.0	52.0
51.0	52.0
53.0	52.0
46.0	53.0
46.0	53.0
52.0	53.0
56.0	53.0
58.0	53.0
47.0	54.0
49.0	54.0
49.0	54.0
50.0	54.0
54.0	54.0
48.0	55.0
50.0	55.0
53.0	55.0
53.0	55.0
62.0	55.0
44.0	56.0
46.0	56.0
50.0	56.0
52.0	56.0
54.0	56.0
46.0	57.0
46.0	57.0
48.0	57.0
51.0	57.0
54.0	57.0
46.0	58.0
48.0	58.0
49.0	58.0
52.0	58.0
54.0	58.0
44.0	59.0
45.0	59.0
46.0	59.0
46.0	59.0
48.0	59.0
38.0	60.0
46.0	60.0
53.0	60.0
55.0	60.0
56.0	60.0
43.0	61.0
46.0	61.0
47.0	61.0
49.0	61.0
53.0	61.0
44.0	62.0
46.0	62.0
50.0	62.0
55.0	62.0
56.0	62.0
51.0	63.0
52.0	63.0
53.0	63.0
53.0	63.0
59.0	63.0
48.0	64.0
49.0	64.0
51.0	64.0
54.0	64.0
57.0	64.0
42.0	65.0
51.0	65.0
51.0	65.0
54.0	65.0
56.0	65.0
42.0	66.0
43.0	66.0
44.0	66.0
47.0	66.0
49.0	66.0
44.0	67.0
50.0	67.0
50.0	67.0
50.0	67.0
55.0	67.0
47.0	68.0
52.0	68.0
53.0	68.0
59.0	68.0
63.0	68.0
46.0	69.0
47.0	69.0
49.0	69.0
50.0	69.0
55.0	69.0
44.0	70.0
53.0	70.0
54.0	70.0
55.0	70.0
56.0	70.0
44.0	71.0
53.0	71.0
55.0	71.0
57.0	71.0
60.0	71.0
47.0	72.0
51.0	72.0
52.0	72.0
55.0	72.0
55.0	72.0
46.0	73.0
48.0	73.0
53.0	73.0
54.0	73.0
55.0	73.0
41.0	74.0
43.0	74.0
45.0	74.0
48.0	74.0
52.0	74.0
44.0	75.0
46.0	75.0
49.0	75.0
49.0	75.0
54.0	75.0
43.0	76.0
45.0	76.0
52.0	76.0
54.0	76.0
57.0	76.0
39.0	77.0
46.0	77.0
46.0	77.0
48.0	77.0
56.0	77.0
48.0	78.0
48.0	78.0
49.0	78.0
50.0	78.0
58.0	78.0
47.0	79.0
48.0	79.0
49.0	79.0
50.0	79.0
52.0	79.0
46.0	80.0
48.0	80.0
48.0	80.0
51.0	80.0
56.0	80.0
48.0	81.0
49.0	81.0
50.0	81.0
55.0	81.0
57.0	81.0
42.0	82.0
45.0	82.0
50.0	82.0
52.0	82.0
55.0	82.0
44.0	83.0
46.0	83.0
46.0	83.0
51.0	83.0
56.0	83.0
44.0	84.0
47.0	84.0
50.0	84.0
51.0	84.0
54.0	84.0
43.0	85.0
45.0	85.0
51.0	85.0
55.0	85.0
57.0	85.0
40.0	86.0
49.0	86.0
52.0	86.0
55.0	86.0
55.0	86.0
46.0	87.0
49.0	87.0
49.0	87.0
50.0	87.0
53.0	87.0
45.0	88.0
52.0	88.0
54.0	88.0
55.0	88.0
57.0	88.0
46.0	89.0
47.0	89.0
47.0	89.0
48.0	89.0
54.0	89.0
47.0	90.0
52.0	90.0
53.0	90.0
54.0	90.0
61.0	90.0
50.0	91.0
51.0	91.0
51.0	91.0
54.0	91.0
55.0	91.0
45.0	92.0
50.0	92.0
51.0	92.0
54.0	92.0
58.0	92.0
45.0	93.0
45.0	93.0
46.0	93.0
50.0	93.0
50.0	93.0
45.0	94.0
53.0	94.0
57.0	94.0
58.0	94.0
58.0	94.0
40.0	95.0
42.0	95.0
50.0	95.0
50.0	95.0
56.0	95.0
48.0	96.0
48.0	96.0
49.0	96.0
51.0	96.0
57.0	96.0
45.0	97.0
48.0	97.0
51.0	97.0
58.0	97.0
61.0	97.0
44.0	98.0
52.0	98.0
53.0	98.0
56.0	98.0
59.0	98.0
46.0	99.0
49.0	99.0
51.0	99.0
51.0	99.0
55.0	99.0
40.0	100.0
46.0	100.0
50.0	100.0
57.0	100.0
57.0	100.0
40.0	101.0
40.0	101.0
50.0	101.0
51.0	101.0
52.0	101.0
47.0	102.0
52.0	102.0
55.0	102.0
59.0	102.0
61.0	102.0
41.0	103.0
44.0	103.0
45.0	103.0
47.0	103.0
51.0	103.0
43.0	104.0
45.0	104.0
45.0	104.0
53.0	104.0
53.0	104.0
39.0	105.0
53.0	105.0
55.0	105.0
56.0	105.0
58.0	105.0
49.0	106.0
50.0	106.0
50.0	106.0
51.0	106.0
62.0	106.0
47.0	107.0
48.0	107.0
49.0	107.0
55.0	107.0
59.0	107.0
40.0	108.0
42.0	108.0
50.0	108.0
53.0	108.0
57.0	108.0
43.0	109.0
46.0	109.0
51.0	109.0
53.0	109.0
56.0	109.0
42.0	110.0
53.0	110.0
53.0	110.0
58.0	110.0
62.0	110.0
42.0	111.0
44.0	111.0
51.0	111.0
51.0	111.0
59.0	111.0
42.0	112.0
47.0	112.0
51.0	112.0
54.0	112.0
58.0	112.0
44.0	113.0
49.0	113.0
54.0	113.0
57.0	113.0
60.0	113.0
50.0	114.0
50.0	114.0
51.0	114.0
53.0	114.0
53.0	114.0
47.0	115.0
48.0	115.0
49.0	115.0
49.0	115.0
52.0	115.0
40.0	116.0
45.0	116.0
46.0	116.0
51.0	116.0
54.0	116.0
49.0	117.0
50.0	117.0
51.0	117.0
54.0	117.0
62.0	117.0
43.0	118.0
45.0	118.0
48.0	118.0
49.0	118.0
53.0	118.0
36.0	119.0
46.0	119.0
47.0	119.0
47.0	119.0
52.0	119.0
48.0	120.0
50.0	120.0
50.0	120.0
52.0	120.0
56.0	120.0
42.0	121.0
49.0	121.0
49.0	121.0
54.0	121.0
63.0	121.0
43.0	122.0
50.0	122.0
50.0	122.0
55.0	122.0
59.0	122.0
43.0	123.0
46.0	123.0
49.0	123.0
51.0	123.0
53.0	123.0
41.0	124.0
52.0	124.0
52.0	124.0
56.0	124.0
60.0	124.0
48.0	125.0
49.0	125.0
50.0	125.0
54.0	125.0
56.0	125.0
41.0	126.0
49.0	126.0
50.0	126.0
52.0	126.0
52.0	126.0
53.0	127.0
54.0	127.0
54.0	127.0
55.0	127.0
64.0	127.0
47.0	128.0
50.0	128.0
50.0	128.0
51.0	128.0
54.0	128.0
44.0	129.0
50.0	129.0
55.0	129.0
57.0	129.0
60.0	129.0
46.0	130.0
48.0	130.0
50.0	130.0
51.0	130.0
52.0	130.0
47.0	131.0
49.0	131.0
50.0	131.0
56.0	131.0
65.0	131.0
51.0	132.0
53.0	132.0
53.0	132.0
56.0	132.0
56.0	132.0
43.0	133.0
48.0	133.0
51.0	133.0
53.0	133.0
61.0	133.0
46.0	134.0
46.0	134.0
50.0	134.0
53.0	134.0
56.0	134.0
49.0	135.0
49.0	135.0
50.0	135.0
54.0	135.0
54.0	135.0
44.0	136.0
50.0	136.0
53.0	136.0
54.0	136.0
56.0	136.0
45.0	137.0
47.0	137.0
53.0	137.0
55.0	137.0
58.0	137.0
45.0	138.0
48.0	138.0
50.0	138.0
52.0	138.0
54.0	138.0
42.0	139.0
45.0	139.0
54.0	139.0
55.0	139.0
55.0	139.0
45.0	140.0
52.0	140.0
52.0	140.0
54.0	140.0
60.0	140.0
44.0	141.0
44.0	141.0
44.0	141.0
48.0	141.0
53.0	141.0
48.0	142.0
48.0	142.0
50.0	142.0
51.0	142.0
58.0	142.0
48.0	143.0
52.0	143.0
53.0	143.0
54.0	143.0
54.0	143.0
47.0	144.0
51.0	144.0
52.0	144.0
54.0	144.0
55.0	144.0
45.0	145.0
47.0	145.0
50.0	145.0
54.0	145.0
59.0	145.0
46.0	146.0
46.0	146.0
48.0	146.0
52.0	146.0
54.0	146.0
46.0	147.0
46.0	147.0
48.0	147.0
50.0	147.0
61.0	147.0
48.0	148.0
48.0	148.0
55.0	148.0
58.0	148.0
58.0	148.0
41.0	149.0
49.0	149.0
49.0	149.0
50.0	149.0
54.0	149.0
39.0	150.0
45.0	150.0
50.0	150.0
55.0	150.0
58.0	150.0
50.0	151.0
52.0	151.0
54.0	151.0
54.0	151.0
61.0	151.0
39.0	152.0
49.0	152.0
50.0	152.0
52.0	152.0
53.0	152.0
49.0	153.0
50.0	153.0
50.0	153.0
51.0	153.0
59.0	153.0
41.0	154.0
54.0	154.0
55.0	154.0
58.0	154.0
59.0	154.0
46.0	155.0
52.0	155.0
52.0	155.0
52.0	155.0
52.0	155.0
50.0	156.0
51.0	156.0
52.0	156.0
58.0	156.0
59.0	156.0
43.0	157.0
46.0	157.0
49.0	157.0
49.0	157.0
56.0	157.0
44.0	158.0
45.0	158.0
48.0	158.0
48.0	158.0
49.0	158.0
45.0	159.0
45.0	159.0
46.0	159.0
46.0	159.0
58.0	159.0
49.0	160.0
54.0	160.0
56.0	160.0
56.0	160.0
62.0	160.0
43.0	161.0
44.0	161.0
46.0	161.0
48.0	161.0
59.0	161.0
45.0	162.0
50.0	162.0
50.0	162.0
51.0	162.0
51.0	162.0
47.0	163.0
49.0	163.0
50.0	163.0
52.0	163.0
53.0	163.0
41.0	164.0
47.0	164.0
50.0	164.0
57.0	164.0
58.0	164.0
45.0	165.0
46.0	165.0
47.0	165.0
51.0	165.0
58.0	165.0
45.0	166.0
50.0	166.0
50.0	166.0
52.0	166.0
57.0	166.0
45.0	167.0
46.0	167.0
46.0	167.0
51.0	167.0
58.0	167.0
47.0	168.0
51.0	168.0
52.0	168.0
53.0	168.0
55.0	168.0
39.0	169.0
46.0	169.0
48.0	169.0
52.0	169.0
54.0	169.0
40.0	170.0
42.0	170.0
44.0	170.0
45.0	170.0
48.0	170.0
47.0	171.0
47.0	171.0
48.0	171.0
52.0	171.0
53.0	171.0
49.0	172.0
49.0	172.0
50.0	172.0
52.0	172.0
60.0	172.0
45.0	173.0
48.0	173.0
50.0	173.0
52.0	173.0
55.0	173.0
43.0	174.0
49.0	174.0
54.0	174.0
56.0	174.0
58.0	174.0
49.0	175.0
50.0	175.0
51.0	175.0
52.0	175.0
57.0	175.0
47.0	176.0
48.0	176.0
51.0	176.0
52.0	176.0
52.0	176.0
45.0	177.0
48.0	177.0
49.0	177.0
51.0	177.0
53.0	177.0
44.0	178.0
46.0	178.0
48.0	178.0
52.0	178.0
57.0	178.0
48.0	179.0
51.0	179.0
56.0	179.0
59.0	179.0
60.0	179.0
48.0	180.0
51.0	180.0
51.0	180.0
57.0	180.0
57.0	180.0
47.0	181.0
47.0	181.0
49.0	181.0
58.0	181.0
60.0	181.0
53.0	182.0
53.0	182.0
54.0	182.0
55.0	182.0
56.0	182.0
48.0	183.0
52.0	183.0
53.0	183.0
53.0	183.0
62.0	183.0
42.0	184.0
43.0	184.0
43.0	184.0
56.0	184.0
57.0	184.0
51.0	185.0
54.0	185.0
54.0	185.0
54.0	185.0
55.0	185.0
49.0	186.0
53.0	186.0
55.0	186.0
56.0	186.0
60.0	186.0
46.0	187.0
49.0	187.0
51.0	187.0
52.0	187.0
54.0	187.0
44.0	188.0
50.0	188.0
52.0	188.0
58.0	188.0
62.0	188.0
45.0	189.0
49.0	189.0
56.0	189.0
56.0	189.0
57.0	189.0
40.0	190.0
45.0	190.0
47.0	190.0
48.0	190.0
48.0	190.0
45.0	191.0
45.0	191.0
50.0	191.0
53.0	191.0
59.0	191.0
46.0	192.0
49.0	192.0
50.0	192.0
53.0	192.0
60.0	192.0
41.0	193.0
41.0	193.0
42.0	193.0
51.0	193.0
57.0	193.0
51.0	194.0
53.0	194.0
54.0	194.0
56.0	194.0
56.0	194.0
48.0	195.0
49.0	195.0
51.0	195.0
51.0	195.0
56.0	195.0
44.0	196.0
45.0	196.0
49.0	196.0
57.0	196.0
57.0	196.0
43.0	197.0
47.0	197.0
49.0	197.0
52.0	197.0
62.0	197.0
49.0	198.0
52.0	198.0
53.0	198.0
54.0	198.0
55.0	198.0
51.0	199.0
56.0	199.0
57.0	199.0
57.0	199.0
58.0	199.0
51.0	200.0
52.0	200.0
54.0	200.0
54.0	200.0
56.0	200.0
41.0	201.0
47.0	201.0
48.0	201.0
54.0	201.0
60.0	201.0
47.0	202.0
48.0	202.0
50.0	202.0
51.0	202.0
57.0	202.0
46.0	203.0
52.0	203.0
52.0	203.0
53.0	203.0
62.0	203.0
46.0	204.0
47.0	204.0
49.0	204.0
53.0	204.0
53.0	204.0
39.0	205.0
45.0	205.0
47.0	205.0
47.0	205.0
49.0	205.0
47.0	206.0
49.0	206.0
51.0	206.0
53.0	206.0
53.0	206.0
47.0	207.0
48.0	207.0
51.0	207.0
52.0	207.0
55.0	207.0
43.0	208.0
44.0	208.0
49.0	208.0
54.0	208.0
55.0	208.0
49.0	209.0
49.0	209.0
53.0	209.0
54.0	209.0
60.0	209.0
43.0	210.0
48.0	210.0
48.0	210.0
50.0	210.0
55.0	210.0
47.0	211.0
48.0	211.0
52.0	211.0
59.0	211.0
64.0	211.0
46.0	212.0
48.0	212.0
49.0	212.0
51.0	212.0
51.0	212.0
44.0	213.0
46.0	213.0
48.0	213.0
48.0	213.0
57.0	213.0
51.0	214.0
51.0	214.0
53.0	214.0
54.0	214.0
55.0	214.0
42.0	215.0
50.0	215.0
53.0	215.0
54.0	215.0
65.0	215.0
43.0	216.0
45.0	216.0
47.0	216.0
50.0	216.0
54.0	216.0
44.0	217.0
51.0	217.0
52.0	217.0
54.0	217.0
58.0	217.0
48.0	218.0
51.0	218.0
53.0	218.0
58.0	218.0
59.0	218.0
45.0	219.0
46.0	219.0
50.0	219.0
51.0	219.0
61.0	219.0
47.0	220.0
50.0	220.0
50.0	220.0
52.0	220.0
56.0	220.0
42.0	221.0
46.0	221.0
50.0	221.0
53.0	221.0
55.0	221.0
45.0	222.0
46.0	222.0
48.0	222.0
51.0	222.0
53.0	222.0
45.0	223.0
48.0	223.0
50.0	223.0
54.0	223.0
57.0	223.0
46.0	224.0
49.0	224.0
51.0	224.0
52.0	224.0
53.0	224.0
48.0	225.0
48.0	225.0
50.0	225.0
51.0	225.0
65.0	225.0
48.0	226.0
52.0	226.0
53.0	226.0
55.0	226.0
57.0	226.0
46.0	227.0
48.0	227.0
51.0	227.0
54.0	227.0
57.0	227.0
43.0	228.0
43.0	228.0
47.0	228.0
51.0	228.0
52.0	228.0
39.0	229.0
48.0	229.0
50.0	229.0
50.0	229.0
52.0	229.0
45.0	230.0
50.0	230.0
53.0	230.0
54.0	230.0
57.0	230.0
49.0	231.0
50.0	231.0
55.0	231.0
56.0	231.0
64.0	231.0
45.0	232.0
47.0	232.0
48.0	232.0
50.0	232.0
54.0	232.0
43.0	233.0
45.0	233.0
47.0	233.0
51.0	233.0
53.0	233.0
40.0	234.0
45.0	234.0
48.0	234.0
55.0	234.0
56.0	234.0
40.0	235.0
48.0	235.0
48.0	235.0
49.0	235.0
63.0	235.0
45.0	236.0
46.0	236.0
48.0	236.0
51.0	236.0
56.0	236.0
42.0	237.0
43.0	237.0
45.0	237.0
48.0	237.0
52.0	237.0
46.0	238.0
50.0	238.0
53.0	238.0
54.0	238.0
56.0	238.0
45.0	239.0
46.0	239.0
51.0	239.0
52.0	239.0
57.0	239.0
44.0	240.0
49.0	240.0
52.0	240.0
52.0	240.0
53.0	240.0
48.0	241.0
49.0	241.0
50.0	241.0
52.0	241.0
52.0	241.0
45.0	242.0
45.0	242.0
50.0	242.0
52.0	242.0
57.0	242.0
45.0	243.0
49.0	243.0
49.0	243.0
54.0	243.0
56.0	243.0
41.0	244.0
47.0	244.0
47.0	244.0
52.0	244.0
58.0	244.0
47.0	245.0
49.0	245.0
51.0	245.0
54.0	245.0
54.0	245.0
44.0	246.0
46.0	246.0
47.0	246.0
50.0	246.0
54.0	246.0
45.0	247.0
46.0	247.0
50.0	247.0
53.0	247.0
54.0	247.0
46.0	248.0
47.0	248.0
48.0	248.0
52.0	248.0
56.0	248.0
45.0	249.0
48.0	249.0
50.0	249.0
52.0	249.0
53.0	249.0
49.0	250.0
52.0	250.0
52.0	250.0
53.0	250.0
53.0	250.0
47.0	251.0
47.0	251.0
48.0	251.0
53.0	251.0
63.0	251.0
45.0	252.0
47.0	252.0
48.0	252.0
52.0	252.0
55.0	252.0
43.0	253.0
44.0	253.0
48.0	253.0
50.0	253.0
62.0	253.0
48.0	254.0
49.0	254.0
57.0	254.0
59.0	254.0
61.0	254.0
45.0	255.0
47.0	255.0
49.0	255.0
50.0	255.0
53.0	255.0
41.0	256.0
46.0	256.0
46.0	256.0
47.0	256.0
55.0	256.0
45.0	257.0
49.0	257.0
49.0	257.0
51.0	257.0
52.0	257.0
41.0	258.0
47.0	258.0
47.0	258.0
58.0	258.0
61.0	258.0
44.0	259.0
47.0	259.0
47.0	259.0
55.0	259.0
58.0	259.0
44.0	260.0
52.0	260.0
52.0	260.0
56.0	260.0
60.0	260.0
40.0	261.0
45.0	261.0
47.0	261.0
50.0	261.0
54.0	261.0
36.0	262.0
47.0	262.0
48.0	262.0
54.0	262.0
55.0	262.0
45.0	263.0
45.0	263.0
48.0	263.0
51.0	263.0
56.0	263.0
45.0	264.0
48.0	264.0
49.0	264.0
50.0	264.0
54.0	264.0
46.0	265.0
46.0	265.0
47.0	265.0
47.0	265.0
49.0	265.0
48.0	266.0
49.0	266.0
51.0	266.0
53.0	266.0
57.0	266.0
47.0	267.0
51.0	267.0
54.0	267.0
54.0	267.0
64.0	267.0
44.0	268.0
47.0	268.0
49.0	268.0
52.0	268.0
56.0	268.0
43.0	269.0
47.0	269.0
47.0	269.0
56.0	269.0
59.0	269.0
41.0	270.0
46.0	270.0
54.0	270.0
55.0	270.0
63.0	270.0
42.0	271.0
43.0	271.0
47.0	271.0
55.0	271.0
57.0	271.0
45.0	272.0
49.0	272.0
53.0	272.0
54.0	272.0
57.0	272.0
45.0	273.0
52.0	273.0
53.0	273.0
53.0	273.0
53.0	273.0
41.0	274.0
46.0	274.0
48.0	274.0
54.0	274.0
56.0	274.0
39.0	275.0
45.0	275.0
48.0	275.0
50.0	275.0
52.0	275.0
47.0	276.0
51.0	276.0
52.0	276.0
54.0	276.0
54.0	276.0
48.0	277.0
48.0	277.0
49.0	277.0
52.0	277.0
54.0	277.0
45.0	278.0
45.0	278.0
46.0	278.0
48.0	278.0
53.0	278.0
43.0	279.0
44.0	279.0
47.0	279.0
48.0	279.0
54.0	279.0
45.0	280.0
50.0	280.0
51.0	280.0
52.0	280.0
54.0	280.0
47.0	281.0
49.0	281.0
51.0	281.0
52.0	281.0
55.0	281.0
45.0	282.0
46.0	282.0
48.0	282.0
50.0	282.0
53.0	282.0
39.0	283.0
42.0	283.0
47.0	283.0
52.0	283.0
54.0	283.0
43.0	284.0
52.0	284.0
53.0	284.0
54.0	284.0
58.0	284.0
41.0	285.0
42.0	285.0
46.0	285.0
46.0	285.0
51.0	285.0
49.0	286.0
52.0	286.0
53.0	286.0
53.0	286.0
55.0	286.0
46.0	287.0
47.0	287.0
47.0	287.0
48.0	287.0
53.0	287.0
44.0	288.0
50.0	288.0
51.0	288.0
55.0	288.0
58.0	288.0
41.0	289.0
50.0	289.0
52.0	289.0
59.0	289.0
61.0	289.0
41.0	290.0
43.0	290.0
44.0	290.0
51.0	290.0
56.0	290.0
34.0	291.0
45.0	291.0
48.0	291.0
52.0	291.0
56.0	291.0
42.0	292.0
44.0	292.0
49.0	292.0
53.0	292.0
59.0	292.0
47.0	293.0
49.0	293.0
51.0	293.0
53.0	293.0
53.0	293.0
48.0	294.0
50.0	294.0
52.0	294.0
55.0	294.0
56.0	294.0
47.0	295.0
52.0	295.0
57.0	295.0
59.0	295.0
59.0	295.0
46.0	296.0
49.0	296.0
50.0	296.0
51.0	296.0
59.0	296.0
43.0	297.0
43.0	297.0
50.0	297.0
52.0	297.0
54.0	297.0
41.0	298.0
45.0	298.0
45.0	298.0
48.0	298.0
48.0	298.0
44.0	299.0
46.0	299.0
50.0	299.0
57.0	299.0
63.0	299.0
